L2/3 IT,L6 IT,L4 IT,L5 IT,L5 ET,L6 CT,L6b,L6 IT Car3,L5/6 NP
0.9998865,1.6203883e-06,4.8921015e-07,1.4342221e-09,0.00011019223,7.846045e-12,4.483279e-17,1.2079671e-06,6.589835e-10
0.9999982,2.7248896e-08,5.370719e-11,4.936113e-16,1.8383975e-06,1.5554753e-17,1.1739252e-22,3.4256709e-10,3.214091e-13
0.9999559,3.3305182e-07,1.2963703e-07,4.2623446e-11,4.359032e-05,1.4908077e-12,1.4097328e-16,4.983992e-08,6.0737433e-09
0.9998499,4.3700283e-07,5.4418047e-07,9.025732e-11,0.00014876266,3.1124704e-11,2.962336e-15,2.2312749e-07,1.5088398e-08
0.999918,5.882722e-07,2.3567138e-06,2.5055845e-11,7.853252e-05,3.5641295e-11,4.3350037e-15,5.1125915e-07,3.9319072e-09
0.9984388,8.398937e-05,3.2035237e-05,3.7934655e-08,0.0014160791,4.923998e-09,5.8745966e-11,2.7509037e-05,1.5102509e-06
0.6687281,0.084833644,0.0449078,0.007324309,0.15930618,0.0042184256,0.0011482004,0.020547867,0.008985457
0.9923775,0.0015838988,0.00023030202,2.732654e-06,0.005672736,1.0520655e-07,1.2665123e-09,0.00012724951,5.481994e-06
0.9999275,8.8033806e-07,1.7615739e-06,1.3144659e-10,6.9000285e-05,1.1515399e-11,9.0372164e-15,7.754744e-07,3.2924201e-09
0.99999726,1.4904062e-08,4.726407e-10,4.4879897e-15,2.7370631e-06,7.643561e-16,2.8976993e-21,5.634371e-10,1.9150044e-12
0.9959863,0.0027009419,3.1013988e-05,1.9095505e-07,0.0011439399,8.901096e-09,3.8466303e-11,0.00013725602,3.6907971e-07
0.99619895,0.0006113015,4.8836446e-05,9.6519216e-08,0.0030887316,1.571671e-08,1.3878904e-10,5.0127863e-05,1.8636966e-06
0.9998728,6.665639e-07,4.149219e-07,7.502899e-12,0.00012600231,4.589596e-13,1.24458364e-17,1.4916974e-07,3.7373463e-10
0.9998179,6.565728e-06,3.0031494e-08,2.6183156e-11,0.00017529586,6.091152e-13,6.3011316e-16,2.0810376e-07,5.1733484e-10
0.99690515,0.0005362512,2.739871e-05,1.2883578e-07,0.0023807012,2.6546129e-08,2.0239554e-10,0.00014956699,7.207846e-07
1.0,3.0680875e-10,1.9502748e-12,4.0362151e-19,2.8342743e-08,1.2800552e-21,7.6396296e-28,3.1332428e-12,4.7244766e-16
0.9997334,1.1553432e-05,1.0056034e-06,5.9449395e-10,0.00025267203,1.1533499e-10,1.7010857e-13,1.3807256e-06,3.9541796e-08
0.9988146,2.8282744e-05,2.0625605e-05,4.0342375e-08,0.001115217,5.2256204e-09,5.879719e-12,2.0999398e-05,3.0196279e-07
0.9949641,0.0016643557,0.0009817929,5.136848e-07,0.0023449755,5.6228515e-08,1.2813726e-09,4.1330964e-05,2.7625106e-06
0.99991906,9.799313e-06,8.3772056e-07,4.028837e-11,7.0018876e-05,7.7585676e-13,2.9203724e-16,3.5213242e-07,8.9931435e-10
0.9998362,7.686756e-05,1.3362319e-07,8.247982e-11,8.578959e-05,2.5801197e-12,1.674583e-15,9.470348e-07,9.189419e-10
0.9976683,9.011858e-05,4.956775e-05,3.768988e-07,0.0021288714,2.3280426e-08,2.4286595e-10,5.0670773e-05,1.2018549e-05
0.9984415,4.8546768e-05,8.4322426e-05,7.421856e-08,0.001395021,1.3778397e-08,1.7837176e-11,3.0018842e-05,4.8595825e-07
1.0,1.2147789e-09,1.3063641e-12,6.579026e-18,5.082323e-08,2.9048125e-21,5.173535e-27,1.0221731e-11,1.743463e-16
0.9956369,0.00027741664,0.00017203223,6.03788e-07,0.003840351,1.4374304e-07,8.322565e-10,6.584392e-05,6.919391e-06
0.999997,1.6323387e-08,2.1776534e-09,4.8730432e-14,3.0292877e-06,2.7046721e-15,2.3127962e-20,4.089328e-09,2.1815093e-11
0.9999988,4.7147047e-08,6.561338e-10,3.2228082e-14,1.1984497e-06,2.0285928e-16,2.4640477e-21,1.7802734e-09,3.9548894e-12
0.9993826,3.0716856e-05,2.7978272e-06,1.8541495e-08,0.00057857425,9.068392e-10,1.9876264e-12,5.1412485e-06,2.893366e-07
0.9651765,0.0048954575,0.003944913,8.426507e-05,0.022932075,3.8121823e-05,3.5248553e-07,0.0027445685,0.00018376664
0.96034205,0.00994153,0.0006626978,7.950073e-05,0.028145146,7.3312976e-06,2.2731963e-07,0.00074651337,7.498147e-05
0.9994068,5.0025716e-05,2.4220806e-06,1.4083243e-09,0.0005328753,2.3211227e-10,6.626365e-14,7.8921e-06,2.0363448e-08
0.9984084,0.00013072189,6.1651767e-06,2.7497773e-08,0.0014270339,8.13813e-09,1.0289526e-11,2.7186632e-05,4.3978312e-07
0.98255986,0.0071382504,0.0033558353,1.1412396e-05,0.006214104,5.243415e-06,2.8364371e-07,0.00066738756,4.7530793e-05
0.9999901,6.728748e-07,2.2559071e-08,1.192028e-13,9.212247e-06,1.1428875e-15,1.1399722e-19,1.9463538e-08,3.2405229e-12
0.9900377,0.00088126375,0.0012859135,2.3068112e-06,0.006580268,9.224143e-07,4.735542e-09,0.001204933,6.594245e-06
0.99932253,3.5403773e-05,2.5037441e-05,3.545555e-08,0.00060825906,3.1745966e-09,1.7530456e-12,8.122191e-06,5.865879e-07
0.9975739,0.00016261269,8.435178e-06,3.6501928e-07,0.0021834539,1.4726517e-08,2.349224e-11,6.9803646e-05,1.3172294e-06
0.99998033,3.2898245e-06,1.9021366e-08,5.772042e-12,1.6340098e-05,1.3415344e-13,4.6998066e-18,5.6012013e-09,6.23512e-11
0.99987113,1.21213925e-05,4.5514307e-06,4.335986e-10,0.000110249406,6.022995e-11,1.7895282e-15,1.9171514e-06,1.3854112e-08
0.99997115,2.7187084e-06,1.33291245e-08,7.0613277e-12,2.6105265e-05,5.885377e-14,7.32214e-17,4.8075247e-08,5.167602e-10
0.65895945,0.046174917,0.029841574,0.012527535,0.18337001,0.0027439797,0.00010407798,0.062354226,0.003924281
0.9904422,0.0016255755,4.0369858e-05,1.2434726e-05,0.0074160034,4.1277545e-08,3.640185e-10,0.00046290475,4.9051715e-07
0.9997205,7.0177906e-05,4.4741864e-07,7.95374e-10,0.00020861173,3.4857807e-12,5.973847e-14,2.1985521e-07,8.232592e-09
0.9974849,0.00015510702,2.8912313e-05,1.1122595e-07,0.002313422,6.4095323e-10,4.2108098e-13,1.7527711e-05,2.604608e-08
0.99013597,0.002083525,0.0002623335,1.1036397e-05,0.0071199113,2.1317635e-06,6.3134515e-09,0.00037126077,1.3790274e-05
0.9977163,0.00039216102,0.00013093837,7.0778566e-07,0.001622754,9.359585e-08,6.484215e-10,0.00012952327,7.5220587e-06
0.9977203,0.00015605474,2.5899692e-05,2.4116568e-07,0.0019988697,3.299176e-08,1.115454e-11,9.8380064e-05,1.6680177e-07
0.43233246,0.12202251,0.09458608,0.029764738,0.16701607,0.020024363,0.0012120871,0.115200944,0.017840765
0.9999677,1.4811169e-06,9.208114e-08,5.478319e-11,3.0275023e-05,4.2998707e-13,5.2066755e-17,3.8237064e-07,4.715462e-10
0.5150291,0.05747514,0.06688539,0.021227315,0.17741074,0.010797349,0.0058024847,0.079836525,0.06553596
0.99911493,2.1880303e-05,3.257068e-06,2.151246e-09,0.00084365904,5.643138e-10,1.5182246e-14,1.6256712e-05,9.517182e-08
0.99961746,3.456391e-05,3.652738e-05,4.7418753e-09,0.00030037764,5.1698257e-10,4.9325756e-13,1.0513366e-05,4.5691633e-07
0.99927217,9.732758e-05,9.685134e-06,9.469406e-08,0.0005988766,1.8369637e-09,1.0500781e-12,2.1884205e-05,5.643688e-08
0.99999857,1.1808874e-07,1.7416876e-10,2.4045523e-15,1.3250796e-06,2.6567756e-17,8.503736e-22,4.778188e-10,6.45358e-13
0.9999765,1.5697891e-06,3.065228e-08,1.4155639e-11,2.1866179e-05,7.03559e-13,2.4952513e-16,6.857491e-08,1.0340154e-09
0.9904924,0.0020393147,0.00012552511,1.5744172e-07,0.006867188,1.0447669e-07,4.234275e-10,0.00047387142,1.4574963e-06
0.9994165,1.3548195e-05,1.3195083e-05,1.7265597e-08,0.0005477538,1.0087384e-09,5.87255e-14,9.0100375e-06,1.1313319e-08
0.99992275,1.4842458e-06,1.6723408e-07,4.4509327e-11,7.540286e-05,2.1079113e-12,5.670394e-16,2.2921931e-07,3.7539243e-09
0.99928695,1.5942242e-05,1.526277e-06,3.9768597e-09,0.0006919564,7.382647e-11,2.4742793e-14,3.5615328e-06,4.5609553e-08
0.99999595,6.662106e-09,8.360864e-11,1.2890752e-15,4.0434225e-06,7.6584616e-17,1.6615763e-22,5.409489e-10,1.2398181e-13
0.9999995,4.7899475e-09,3.9003004e-10,1.1981114e-17,4.7110117e-07,5.3042907e-18,1.5597379e-24,2.9109284e-10,4.6332207e-15
0.9993612,5.0986422e-05,3.6153597e-06,1.1591281e-09,0.00057801255,6.478471e-11,8.25812e-14,6.1549504e-06,1.2681536e-08
0.9998888,1.6455108e-06,7.599435e-07,2.3060653e-10,0.00010540594,5.0248933e-11,3.6866474e-15,3.4661286e-06,2.94857e-09
0.9998771,2.2195903e-07,3.87271e-09,6.1920235e-12,0.00012266893,2.6921726e-14,3.0968217e-18,5.264172e-08,3.529457e-11
0.9999666,2.0095763e-07,4.4885443e-08,2.997131e-11,3.3116456e-05,1.0518004e-12,1.2061618e-16,1.8809224e-08,2.2781343e-09
0.99946624,0.0001426093,1.9312407e-05,6.700758e-10,0.00034949297,1.2991448e-10,4.762792e-13,2.245187e-05,1.7052411e-08
0.9560641,0.01138308,0.00057595386,4.6080986e-05,0.030378973,3.746179e-05,2.2565337e-05,0.00068489683,0.0008068706
0.99939144,4.381841e-06,9.8908885e-08,3.534666e-11,0.0006034843,1.157984e-11,5.151892e-15,5.7444856e-07,5.327291e-09
0.9919773,0.00079272094,0.0009401906,6.7486226e-06,0.005887121,4.763734e-06,9.400636e-08,0.00025659503,0.00013462306
0.99308443,0.00034666742,0.0001785526,1.4234353e-06,0.006022132,2.6030844e-07,3.1159801e-09,0.00034861287,1.8044648e-05
0.8722423,0.015496076,0.020013181,0.002390567,0.0607669,0.0017142299,0.00026090853,0.018694613,0.008421167
0.4823722,0.069686286,0.14454293,0.011982862,0.12700781,0.016205588,0.004161204,0.116770126,0.027270941
0.99999034,1.09469646e-07,5.3838235e-08,1.0610803e-12,9.555018e-06,3.53045e-14,1.0248286e-17,1.0274285e-08,7.069148e-11
0.74985886,0.024734423,0.024371093,0.0030796898,0.11536171,0.0043297694,0.0001845512,0.06742364,0.010656164
0.99983084,5.0495633e-05,4.3123083e-07,7.4331397e-10,0.00011627299,9.621982e-11,1.3676538e-13,1.7697366e-06,1.9729644e-08
0.98989385,0.0026591304,0.0014308786,4.2195466e-06,0.005320536,1.887627e-06,2.624446e-07,0.0005976334,9.151424e-05
0.99295956,0.00066901295,0.00021654519,5.475117e-06,0.005874372,4.700945e-07,6.1978955e-09,0.00025872714,1.5908257e-05
0.9999819,1.0553278e-07,2.629144e-08,1.0209148e-12,1.7998856e-05,3.8561748e-14,7.178509e-18,1.823334e-08,4.3716783e-10
0.9996183,7.235073e-06,5.5388014e-06,2.235039e-10,0.00036840275,5.832291e-12,1.741828e-15,5.6748377e-07,8.326243e-09
0.9997917,5.426907e-06,5.138215e-06,1.0325867e-09,0.00019615071,6.367227e-10,1.5569674e-13,1.4273207e-06,1.2835905e-07
0.99990046,2.2044587e-06,5.8692848e-08,4.802073e-11,9.711536e-05,2.7270508e-12,7.4272566e-16,1.9335394e-07,2.67485e-09
0.99938834,3.460866e-05,1.6556309e-06,7.620161e-09,0.0005641783,1.4892592e-09,5.725109e-12,1.08501445e-05,2.1953079e-07
0.9997844,1.3782385e-06,4.7407575e-06,1.0254605e-09,0.0002081878,1.2065415e-10,8.5534444e-14,1.2904761e-06,4.479619e-08
0.9944695,0.0019188379,0.00015107293,7.595402e-07,0.0033484888,3.3371154e-07,2.6376155e-09,0.00010192814,9.164194e-06
0.9330072,0.007804485,0.009227073,6.7331304e-05,0.046882108,5.83098e-05,5.4518723e-06,0.002532,0.00041614095
0.9989793,1.5348242e-05,1.7058285e-06,5.1003393e-09,0.0009997874,3.4000072e-10,1.300339e-13,3.8426006e-06,6.007151e-08
0.99952364,6.6425644e-05,1.5324849e-06,2.2760322e-08,0.0003946713,1.9050348e-09,1.1457602e-12,1.3493632e-05,2.1298746e-07
0.9999974,9.978765e-09,1.8229303e-09,1.22225e-13,2.6293606e-06,4.332306e-15,1.2153142e-19,3.5439505e-09,4.524543e-12
0.999969,7.2838975e-07,3.222796e-08,2.5972165e-12,3.0158124e-05,1.6910266e-13,2.1029997e-17,1.4070204e-07,1.7253392e-10
0.9999927,2.4697627e-07,5.517019e-09,6.047248e-14,7.057368e-06,1.1089071e-15,2.5593878e-19,4.1594554e-09,3.5556352e-12
0.9999826,1.483033e-06,1.887504e-08,2.738461e-12,1.5734115e-05,1.0788828e-14,2.7520955e-20,2.3641381e-07,3.3901822e-12
0.98937327,0.003413147,0.00068439683,1.3304757e-05,0.0062250155,2.926092e-06,2.7551259e-08,0.00026578372,2.2150469e-05
0.9999999,1.0350025e-09,3.680614e-11,1.0243074e-16,1.406145e-07,8.241053e-20,1.18277284e-23,4.215308e-11,5.7323637e-15
0.999435,1.2383421e-05,4.3059154e-06,9.565383e-09,0.000534169,5.636328e-10,5.0169206e-13,1.39208105e-05,2.5622901e-07
0.9998958,6.670655e-06,5.3877624e-08,1.4653586e-11,9.743022e-05,2.6875144e-13,1.5890509e-16,1.7659964e-07,2.1602274e-10
0.82761663,0.012713827,0.05383165,0.0018426521,0.077251166,0.0011977524,0.00015248249,0.020880865,0.0045129615
0.9999726,1.1899152e-05,9.407534e-09,2.0432141e-12,1.5510705e-05,1.1497896e-15,2.5758092e-20,3.2607655e-08,9.278019e-13
0.99803597,0.00026471243,6.7117803e-06,4.1163872e-09,0.0016804715,1.0846549e-10,5.527623e-14,1.2161917e-05,1.1206437e-08
0.9280316,0.013073595,0.020875763,0.00041379625,0.022556685,7.306835e-05,5.5895503e-06,0.013977297,0.0009926149
0.995675,0.000537329,2.2072334e-05,3.2745373e-07,0.0036030363,6.9342626e-08,4.3142495e-10,0.00015898098,3.0465121e-06
0.97893804,0.001714622,0.0016349682,4.076526e-05,0.014650827,1.0401215e-05,4.1782176e-08,0.0029494108,6.0923267e-05
0.99931395,4.6977853e-05,4.3405644e-06,3.457967e-08,0.0006220552,3.2258948e-10,5.392319e-14,1.2696093e-05,1.6211741e-08
0.9999981,1.8238342e-07,3.7631237e-10,2.8114946e-15,1.7052313e-06,1.2462559e-16,6.425547e-21,6.988887e-10,8.4291284e-14
0.8794233,0.07730558,0.002317188,0.00035188504,0.0339776,0.00011319479,1.3746959e-05,0.0060225558,0.0004750448
0.9994431,0.00013528268,7.7716084e-07,6.606711e-08,0.0004001632,2.976234e-10,4.899865e-13,2.0503903e-05,8.182006e-09
0.99974483,7.954307e-06,3.2480289e-06,1.217779e-09,0.00022770831,1.9814661e-10,3.540304e-14,1.6261345e-05,3.9465093e-08
0.9899478,0.00128233,0.0002528055,2.6285317e-05,0.007327972,1.1932498e-06,7.689702e-09,0.0011478951,1.37261495e-05
0.99992037,2.4951538e-05,1.7163428e-06,6.849371e-11,5.0420123e-05,7.807392e-12,1.7000137e-15,2.5671297e-06,1.1115787e-09
0.8681121,0.036411807,0.0071219536,0.0008321299,0.059696343,2.8249586e-05,3.722823e-07,0.027699998,9.707347e-05
0.9999777,1.4777019e-06,5.063668e-09,6.996153e-12,2.0683898e-05,4.9388516e-14,2.24905e-18,4.958925e-08,1.6867661e-10
0.99990606,7.723959e-06,6.5894675e-08,1.9594146e-10,8.609696e-05,1.5354479e-13,2.0853659e-16,3.5199033e-08,2.0964631e-10
0.9942319,0.00036660166,0.0019247907,7.7324796e-07,0.0032572926,1.5876726e-07,4.1885828e-10,0.00021528537,3.252473e-06
0.9994179,0.00038284936,1.3942074e-08,2.0784003e-09,0.00019625567,6.7047474e-12,1.3030523e-14,3.0655794e-06,5.0664517e-10
0.9980971,4.0463256e-05,7.179753e-05,1.6202203e-07,0.0017700241,3.9624858e-08,6.7573974e-11,1.5448093e-05,4.999979e-06
0.99920887,2.1067121e-06,4.0011673e-06,4.507129e-09,0.0007810418,2.5802693e-10,1.7534363e-14,3.9985466e-06,3.9912617e-08
0.9998259,1.2145468e-05,3.2128253e-06,4.173975e-11,0.00015704452,1.6628723e-11,3.067146e-16,1.6993405e-06,9.6449115e-09
0.99998915,4.6828977e-06,3.9861723e-09,7.754255e-14,6.143847e-06,3.6321112e-16,5.0672823e-20,4.94121e-09,7.747725e-13
0.992591,0.0010903142,0.00011164981,6.6669813e-06,0.005660318,2.4324681e-08,2.0247169e-10,0.0005384653,1.4439632e-06
0.979537,0.0015192844,0.0005825182,3.9247876e-05,0.015799249,4.625811e-06,1.7455937e-08,0.0024749713,4.306517e-05
0.99999774,4.515413e-09,2.2493818e-11,4.8788293e-15,2.2305953e-06,1.6369521e-18,1.4384693e-24,9.1925474e-11,2.0312265e-13
0.9999963,4.8239707e-07,3.2620107e-09,2.8711468e-13,3.2170065e-06,2.1584907e-15,1.9684456e-19,5.9595298e-09,3.2850344e-11
0.99999774,8.598677e-07,6.3905514e-10,7.836092e-15,1.469094e-06,1.06392665e-17,2.060027e-22,1.4396496e-09,2.8579233e-13
0.99964476,8.6737564e-05,7.892549e-08,2.5139486e-09,0.00026745908,6.87057e-12,1.3396947e-15,9.732571e-07,1.9145112e-09
0.9997992,1.3433733e-05,5.9763727e-07,1.3804312e-09,0.00018602176,4.0021007e-11,9.20135e-15,8.0625074e-07,1.335681e-08
0.9798631,0.0037352603,0.00065076817,6.555626e-06,0.012069959,1.0995471e-06,8.514723e-09,0.0036502036,2.3092778e-05
0.99967384,7.766894e-06,3.0858082e-08,1.4768181e-09,0.00031638524,1.2905911e-11,1.6692984e-15,1.9892966e-06,1.3048345e-09
0.999726,2.0169986e-05,1.0091544e-06,2.5307453e-10,0.00025188678,5.7446357e-12,9.671214e-16,8.928309e-07,1.0628373e-08
0.9999447,9.38585e-06,5.7233937e-08,2.0229332e-10,4.5427605e-05,5.8754434e-13,8.7301224e-17,4.6681023e-07,2.251547e-10
0.9964541,0.0010662045,9.506571e-05,4.3077074e-07,0.002271683,1.4585501e-07,3.315552e-09,0.000105176485,7.2885687e-06
0.9705272,0.003729348,0.0017249241,0.00012434759,0.01892778,5.2405035e-06,6.609012e-08,0.004909282,5.185482e-05
0.9998549,4.471279e-06,2.1742721e-06,2.8161988e-09,0.00013708335,2.150823e-10,4.592585e-14,1.3993753e-06,2.4526353e-08
0.9999831,2.1986023e-06,1.1455606e-09,3.3238512e-12,1.46523935e-05,1.7907127e-14,1.8289067e-18,4.576223e-08,8.768228e-12
0.9849396,0.0020082744,0.0007609426,1.8701483e-05,0.011098882,5.9814643e-06,8.0217205e-08,0.0010471151,0.000120389814
0.99999976,1.8492416e-09,3.6863484e-10,6.808044e-17,2.901361e-07,3.2087953e-18,1.3024156e-23,3.7369708e-11,2.4473061e-13
0.9999976,4.171027e-07,1.3236674e-08,1.5407777e-14,1.853195e-06,5.2500115e-17,4.560253e-21,2.9418574e-09,1.283258e-12
0.9999956,5.55219e-08,8.0458165e-09,2.5210595e-13,4.296661e-06,1.6831226e-14,2.724462e-19,1.761929e-08,2.5572524e-12
0.99998736,1.4938358e-07,2.1033287e-08,9.416486e-13,1.2538889e-05,9.0107724e-14,9.164457e-19,1.33099824e-08,1.1960416e-10
0.9954822,0.00074757345,6.856624e-05,2.7316933e-06,0.0032349548,3.812964e-07,1.9694018e-09,0.00044904012,1.45020285e-05
0.97510135,0.00490619,0.002268159,1.4053333e-05,0.01617576,2.1775165e-06,3.746796e-08,0.0015164941,1.5667358e-05
0.9971462,0.00047442465,2.3736098e-05,1.7266994e-07,0.0022080666,3.1188893e-08,4.0290932e-10,0.00014599663,1.2844713e-06
0.9999559,5.021839e-07,4.169606e-08,7.581769e-12,4.3626587e-05,1.0403982e-12,5.0666986e-16,1.1819744e-08,1.6951512e-09
0.99999154,1.3521374e-07,5.428848e-09,2.401467e-13,8.366001e-06,3.587164e-15,3.582699e-19,2.0581751e-08,3.625623e-11
0.99999464,1.9077275e-07,3.695584e-08,2.9632722e-12,5.1045968e-06,8.858993e-15,1.4247463e-17,1.8961932e-09,2.4829366e-10
0.9998362,2.782744e-06,1.1535814e-07,5.553574e-11,0.00015994486,3.4203597e-12,3.682474e-16,9.640718e-07,9.2172603e-10
0.999995,5.4237645e-09,1.9935795e-09,8.947503e-15,5.0001554e-06,1.2676227e-15,1.7176262e-20,1.5459172e-09,5.038708e-12
0.9961597,0.00028772542,7.3131127e-06,8.451817e-08,0.0034818396,2.6904399e-09,7.306423e-11,6.287381e-05,4.4632827e-07
0.99935204,0.00015030088,6.244359e-06,1.9720185e-09,0.000487088,2.8440794e-10,1.5193977e-12,4.2225665e-06,1.3076642e-07
0.9997807,2.9659706e-05,2.6440387e-07,7.074859e-10,0.0001883529,1.085989e-11,1.7144553e-14,1.0616171e-06,1.9605642e-09
0.99982244,2.4800934e-06,5.363926e-07,2.1177815e-09,0.00017414991,1.1999335e-11,6.3905116e-15,4.2553515e-07,1.3860309e-08
0.9993573,5.1384344e-05,1.7924407e-07,3.2510453e-10,0.0005905896,1.1426585e-12,1.2832974e-16,5.073201e-07,1.8436305e-10
0.99841416,0.00021037523,5.3736643e-05,9.690485e-08,0.0012962344,9.379083e-10,1.8752591e-13,2.5258212e-05,8.554156e-08
0.9996381,0.0001625709,5.5355205e-08,5.1980698e-11,0.00019935479,8.270873e-15,2.558296e-18,1.9160666e-08,2.2503617e-11
0.9999825,2.5618363e-07,1.19334365e-08,1.917861e-11,1.7181124e-05,1.4303183e-14,7.7050897e-19,1.1449496e-07,5.1134673e-11
0.98984504,0.00029482457,0.00021976068,5.076555e-06,0.009447059,1.6086584e-07,3.0891126e-10,0.00017447749,1.35675955e-05
0.9961862,0.00018475919,0.00013091372,7.222885e-07,0.0034363568,3.4742662e-08,6.220841e-11,5.6485245e-05,4.4884046e-06
0.99149114,0.0002726685,0.00032249148,1.3605174e-05,0.0078039556,9.011804e-08,3.2600855e-10,9.33927e-05,2.7243846e-06
0.9548208,0.009933693,0.0011027773,8.3659455e-05,0.032012038,3.1308664e-05,1.2179687e-07,0.0019251927,9.025399e-05
0.9999677,7.505345e-06,1.3341477e-10,1.1894741e-12,2.4770698e-05,4.3287063e-16,1.0284539e-20,1.520186e-08,2.1239225e-13
0.99988484,3.408711e-05,1.0795196e-08,1.3969235e-10,8.1033e-05,6.800692e-14,7.7415205e-18,5.706853e-08,6.1313614e-11
0.9998294,4.7066947e-05,2.982984e-06,1.478085e-09,0.00011614815,1.0337046e-11,2.138283e-15,4.4119206e-06,4.7532684e-09
0.95880455,0.015690133,0.0015218743,0.0009840997,0.02206422,1.5109939e-06,1.17132785e-07,0.0009048434,2.8674789e-05
0.9998047,2.2025171e-05,6.4776673e-06,1.1872847e-10,0.00016686221,9.0616886e-14,2.7306876e-16,2.2613257e-08,3.0085132e-10
0.99991596,1.7282426e-07,1.4495002e-07,4.867872e-11,8.368652e-05,2.2944395e-14,1.9120218e-18,7.712982e-09,6.7234923e-10
0.99994075,1.1893679e-07,6.9063526e-11,1.1882176e-12,5.9086702e-05,2.788007e-16,5.7626105e-22,4.159104e-09,1.0690863e-12
0.9998598,2.0949363e-07,3.0682862e-08,7.11432e-11,0.00013988644,2.3493684e-14,7.6473655e-20,1.1346047e-08,3.5611774e-11
0.99469995,0.00034968252,0.00019826333,1.7158882e-06,0.0044424087,4.1865664e-07,1.7888866e-09,0.0003011113,6.5096383e-06
0.9538939,0.0015374026,0.0005182045,0.00023629642,0.03963632,9.1621705e-06,6.431623e-08,0.0040137437,0.00015487419
0.99760973,0.0006759882,4.2116526e-06,8.136759e-08,0.0016885337,2.3066542e-09,1.0814917e-11,2.143532e-05,6.23842e-08
0.9615895,0.0050255167,0.00068480906,2.8015891e-05,0.031029258,2.98232e-06,1.0605042e-07,0.0015103859,0.00012934269
0.9986292,0.00029048364,9.965822e-06,9.0369866e-08,0.0010052954,4.5028736e-09,2.691187e-11,6.4453096e-05,4.1908004e-07
0.99999464,8.366715e-09,2.6369945e-10,2.021275e-14,5.403228e-06,5.2182487e-17,8.631917e-22,8.754201e-10,2.272492e-12
0.9995784,2.329238e-05,5.879878e-05,3.4595285e-08,0.00032003285,5.3784505e-10,4.5738773e-14,1.9455e-05,2.3662057e-08
0.9999832,1.1655641e-06,9.028551e-08,6.9240495e-13,1.5443284e-05,2.3596735e-14,1.5411572e-19,5.2312775e-08,1.3784341e-11
0.9972274,0.00019123669,0.00019576856,2.7604088e-07,0.0022568686,5.70894e-08,4.7833676e-10,0.00012058893,7.781541e-06
0.9991596,3.3952376e-05,2.4160805e-05,2.852068e-08,0.0007634758,2.2663835e-09,1.3195803e-11,1.8301998e-05,4.517945e-07
0.99946374,1.3194751e-05,2.6563625e-06,1.0709352e-08,0.0005127412,9.2985153e-10,1.4944052e-13,7.60495e-06,6.666532e-08
0.9957801,0.0009457591,4.1294268e-05,6.716247e-07,0.0030622643,2.5639544e-08,1.6980141e-10,0.00016860782,1.2508856e-06
0.9750841,0.0026620554,0.000106565516,7.4597156e-06,0.021194156,1.9267989e-07,2.5041318e-09,0.0009265705,1.8796301e-05
0.76644015,0.026798636,0.019482644,0.00856476,0.107585154,0.0015855576,0.00016455624,0.064736836,0.0046416903
0.9959759,0.0027623444,9.332132e-07,9.0308895e-08,0.0012540721,6.0864244e-11,6.014546e-13,6.6857247e-06,2.2773587e-09
0.9999995,1.781991e-08,1.4529332e-11,2.37061e-15,5.2954755e-07,2.3105822e-18,9.075626e-23,2.0172644e-10,1.1943834e-13
0.984228,0.00068700156,0.00010040325,1.5717285e-06,0.014910902,7.526571e-09,2.4720649e-12,7.1940456e-05,1.0737527e-07
0.99331635,0.00038080392,0.00019227201,1.1697106e-06,0.0059637725,4.4736776e-08,4.0156836e-11,0.00014421398,1.4536251e-06
0.9180439,0.04586806,0.00021145526,0.00039634216,0.034127086,1.8428052e-06,1.6324194e-07,0.001347618,3.4330858e-06
0.99983144,5.083815e-05,1.6268772e-09,5.2345576e-11,0.0001174719,7.846274e-15,7.861958e-19,1.4739791e-07,5.97571e-13
0.999998,1.128693e-09,8.9833564e-11,5.552893e-15,2.0346522e-06,7.5303075e-19,6.0729066e-25,9.9745934e-11,4.0266825e-14
0.5272511,0.14977647,0.10187905,0.021903401,0.13263847,0.00606871,0.0008796284,0.054902107,0.004700985
0.9993716,6.3463212e-06,3.5769792e-06,3.6581551e-09,0.00061649666,9.229981e-11,2.2954955e-15,1.971635e-06,7.564442e-09
0.9999504,2.6429784e-06,9.935363e-08,7.2244044e-11,4.6876157e-05,2.5939822e-14,1.0776243e-18,2.1886665e-08,3.8493868e-11
0.98267555,0.0018246603,0.0032371222,6.6678345e-05,0.01151602,6.3598677e-06,7.2597274e-08,0.000632587,4.0978895e-05
0.9999988,1.3439669e-09,6.762322e-11,3.7552277e-16,1.1580943e-06,9.6733525e-20,9.492052e-26,4.469571e-11,1.1172797e-13
0.9999708,2.5373313e-07,4.3458326e-10,1.3642945e-12,2.8952762e-05,1.0192307e-15,2.8037746e-20,7.6296365e-09,9.677149e-11
0.06600079,0.1982993,0.093715966,0.3422329,0.14123742,0.05555138,0.03939934,0.049098924,0.014463992
0.9999602,1.4040806e-07,1.1516686e-09,6.2506493e-12,3.9684048e-05,1.5171797e-15,2.2848606e-20,1.9251033e-08,2.8950654e-11
0.99963236,1.42868585e-05,1.6813166e-08,2.2514977e-09,0.00035154185,2.0341214e-12,3.101339e-16,1.8099947e-06,3.5520007e-09
